0,30,134,0,98,0,35,22,154,0,0,0,0,0,130,0,10,0,326,0,238,82,0,0,0,0,228,0,0,41,5,35,0,70,0,0,14,0,9,122,92,38,0,17,0,15,0,13,162,76,0,84,22,678,0,0,17,0,0,21,0,52,0,172,509,70,201,0,69,0,0,0,78,11,343,15,37,0,0,0,0,0,97,730,0,0,41,67,0,8921,0,7,42,19,488,0,16,71,2,0,0,354,142,46,29,0,15,36,0,0,0,0,0,13,66,19,115,320,0,13,10,30,57,0,202,0,0
165,38,0,0,77,121,32,50,155,0,4,573,25,17,160,18,42,0,311,6,214,46,14,77,58,0,237,0,0,43,2,0,0,69,10,0,0,1,17,0,181,40,76,7,47,5,8,38,129,63,0,37,22,169,0,16,0,6,310,28,48,46,46,128,562,123,0,18,51,2,27,79,147,0,297,4,40,0,15,8,25,14,59,799,0,4,56,79,15,1306,0,8,79,38,500,14,0,14,1,0,0,356,133,5,61,0,75,58,0,23,90,393,64,7,96,0,95,330,0,17,32,35,94,5,248,6,2
99,33,101,65,86,186,50,74,147,26,2,0,9,28,150,17,0,0,419,7,157,83,2,70,22,0,134,0,0,51,12,57,116,0,5,21,4,4,13,104,132,50,63,8,66,10,0,0,0,55,2,0,37,3370,18,53,0,0,304,0,0,40,0,141,511,120,145,18,76,20,25,17,0,0,287,11,56,34,25,23,44,0,155,768,12,8,67,0,8,2479,57,25,58,0,525,5,2,0,1,14,231,0,167,35,38,52,34,4,50,12,138,316,0,0,0,16,128,0,0,0,22,0,85,46,290,3,6
0,0,0,37,0,117,55,42,0,0,5,113,14,0,113,4,31,52,574,9,0,35,4,95,42,0,278,60,0,51,0,0,67,74,12,0,11,36,12,135,102,0,114,0,0,0,5,12,0,100,4,0,26,889,0,16,11,0,293,38,68,48,0,159,606,78,189,8,39,0,0,12,78,22,324,0,23,14,15,20,0,156,134,763,49,5,43,229,0,410,45,15,41,86,521,0,0,17,0,25,0,374,141,0,53,0,35,5,35,8,20,413,101,56,0,0,0,0,6,11,0,41,87,0,241,3,4
0,30,0,25,85,186,35,5,109,21,4,0,23,26,141,0,21,42,287,16,180,31,0,109,68,20,313,39,0,54,0,33,0,0,16,25,24,15,0,0,115,33,128,12,67,5,8,14,134,0,8,31,42,6194,77,25,6,0,369,0,59,77,56,165,0,107,167,6,0,12,6,43,97,5,330,15,0,0,23,9,46,0,92,0,62,20,68,123,0,3652,20,8,49,19,552,5,28,0,0,22,262,370,104,11,50,34,59,0,72,0,89,443,0,27,65,6,0,242,7,39,26,54,80,0,257,3,1
109,0,0,39,108,0,27,0,0,0,0,39,4,11,86,0,0,0,342,0,0,79,3,73,0,0,192,16,12,32,0,0,116,58,0,21,9,7,11,0,108,0,0,20,43,15,8,22,158,71,4,0,0,3669,0,34,0,0,0,0,0,41,0,121,439,62,151,0,53,17,0,0,104,8,311,21,0,13,0,0,0,1,104,786,0,7,41,0,0,13787,18,7,51,68,0,0,0,0,0,45,0,0,168,13,0,0,0,19,74,41,0,362,115,1,0,20,87,0,51,0,0,0,121,0,227,6,5
126,37,171,44,86,0,50,13,116,0,4,0,23,23,156,0,0,0,360,0,0,76,7,59,16,0,181,52,0,39,8,68,176,0,0,29,0,0,11,150,190,131,71,11,49,0,4,21,0,30,0,0,29,17,0,39,25,0,277,0,58,30,31,193,516,132,166,0,0,4,26,0,119,6,308,0,61,0,0,12,23,0,104,808,13,11,58,0,9,2389,29,14,32,85,550,6,0,0,0,8,334,0,167,2,51,53,41,33,0,47,61,458,150,3,193,16,97,0,0,0,24,92,113,18,232,13,8
194,18,270,35,0,287,42,30,162,20,0,0,15,8,105,0,0,38,449,21,154,66,0,91,14,32,196,70,0,40,0,37,0,79,16,50,9,7,11,128,154,40,127,0,79,0,15,41,144,60,12,33,0,2240,38,15,18,12,341,54,52,47,0,157,632,92,165,0,24,9,25,66,135,16,297,0,0,0,36,27,45,2,91,613,13,12,56,97,7,492,22,5,0,18,534,18,0,14,0,0,0,272,133,6,59,70,0,0,0,11,89,438,104,11,128,0,0,0,0,0,44,60,67,14,275,0,5
182,24,204,64,74,241,0,20,0,32,4,348,36,26,124,0,4,0,537,16,0,44,10,106,4,0,184,29,0,0,18,9,129,0,8,38,8,11,0,138,211,0,105,0,66,6,1,8,136,107,0,49,30,286,59,42,14,7,263,0,41,46,0,0,321,97,234,12,9,13,33,0,0,0,380,0,55,41,27,0,52,57,68,710,14,30,66,110,24,1817,22,26,56,8,486,9,3,32,0,22,233,260,95,29,23,0,0,0,52,21,88,470,67,24,93,0,91,222,0,0,25,42,99,27,228,4,8
197,0,0,11,115,0,12,0,103,0,5,0,0,0,0,18,0,34,328,0,0,0,0,61,26,0,132,27,7,60,0,0,0,48,21,0,0,9,10,0,0,66,0,22,0,15,0,0,0,61,0,0,0,108,92,13,25,24,281,4,55,40,47,141,512,88,157,0,23,0,0,0,0,17,302,19,0,0,0,13,0,0,84,818,0,0,61,113,0,15216,0,0,31,0,456,0,0,31,0,0,284,0,152,19,0,0,29,20,59,34,125,368,0,22,0,24,0,207,123,0,0,51,73,7,271,1,0
166,34,172,47,88,370,28,130,0,0,1,0,0,25,153,0,0,0,0,5,0,64,5,110,1,0,278,0,0,84,1,40,119,0,0,44,18,16,10,0,0,0,0,10,49,14,0,0,0,55,1,0,29,786,95,8,24,8,265,0,32,57,0,123,0,92,155,12,20,0,0,0,164,0,389,16,34,0,0,27,0,0,99,911,0,11,44,77,0,3459,0,3,54,23,491,0,0,0,0,2,0,0,131,0,65,72,65,19,63,11,153,394,185,15,81,12,107,0,0,0,34,0,106,24,231,13,7
144,0,134,38,67,214,33,24,158,10,14,0,9,14,100,17,78,28,624,13,173,109,0,86,32,0,187,15,0,51,2,33,0,86,0,21,0,0,18,148,114,0,0,0,78,0,10,0,0,73,2,55,21,1659,0,46,0,4,330,45,33,46,19,0,612,75,0,0,22,7,25,0,0,0,320,6,37,18,50,32,0,0,162,762,35,0,112,15,11,1116,16,32,49,9,461,0,23,0,0,12,311,326,91,6,23,27,93,0,0,29,0,357,0,12,133,9,96,0,0,0,0,0,65,9,229,0,0
151,27,135,72,0,191,18,0,0,6,25,1,31,33,134,0,0,85,352,16,0,62,9,140,51,11,239,77,5,58,12,61,134,0,14,131,27,9,34,0,157,66,110,0,46,0,7,21,123,58,13,0,35,6551,24,43,13,7,338,0,0,64,33,202,430,90,212,2,51,13,20,32,150,14,357,0,47,31,31,21,35,33,0,0,33,28,102,192,15,188,30,74,63,31,648,22,38,0,0,43,0,385,132,0,22,0,82,0,76,32,96,368,220,30,102,0,71,271,10,21,50,78,161,16,250,16,5
208,40,0,50,73,0,29,0,200,38,0,0,12,40,162,0,43,0,449,29,184,82,0,80,29,17,218,0,15,35,0,37,149,72,19,27,0,17,14,132,145,0,67,9,77,0,13,10,0,21,8,0,38,703,50,38,0,26,292,19,59,59,31,113,551,114,106,6,89,11,17,63,60,7,288,0,0,10,20,33,0,0,122,798,0,0,0,0,0,1071,0,18,54,0,551,0,16,0,0,6,309,0,138,2,67,30,0,0,18,9,99,435,226,0,0,0,44,271,0,12,25,0,79,24,280,0,6
151,55,122,63,84,0,36,33,0,0,0,21,40,0,163,1,24,26,318,7,185,38,2,0,4,27,200,0,0,49,2,31,0,123,0,0,0,0,18,101,198,0,67,7,0,11,0,10,0,141,0,0,23,89,40,42,0,4,258,82,31,43,71,0,669,110,0,5,49,9,23,46,179,10,265,12,35,0,38,22,0,76,52,877,13,0,43,102,16,3243,29,28,40,0,472,0,25,63,0,6,0,284,114,8,36,33,51,15,0,12,0,392,144,9,117,12,86,0,0,9,17,0,40,26,290,0,0
155,37,0,32,74,0,51,49,117,24,3,0,0,0,137,2,0,0,329,8,178,0,8,138,7,0,231,20,13,66,14,19,135,95,26,29,0,28,19,126,102,34,0,0,50,0,5,44,145,49,1,28,40,880,86,25,20,3,309,40,29,64,65,145,599,129,192,2,19,0,17,0,155,22,324,0,65,34,0,0,27,0,137,726,27,44,51,97,0,1252,24,0,68,24,515,13,0,45,7,30,233,0,117,0,42,13,51,56,0,38,0,379,127,28,158,13,162,306,0,15,34,0,100,0,248,10,0
153,20,0,0,101,300,0,17,0,0,11,67,0,0,130,0,0,0,363,0,0,62,0,0,0,0,191,0,6,0,0,19,0,84,0,19,0,9,0,152,119,39,0,12,0,13,0,0,0,105,3,30,0,402,0,23,0,4,255,29,0,0,0,0,557,0,174,0,12,5,0,0,125,0,351,20,30,0,15,0,0,21,58,0,0,0,80,118,0,7207,0,14,19,0,485,0,0,25,0,0,0,354,165,8,45,43,0,0,0,23,55,448,146,14,91,17,0,239,1,0,0,48,85,0,185,0,0
0,48,0,14,84,190,37,0,135,0,1,7,0,0,172,7,0,10,452,0,194,0,5,120,2,23,197,35,0,46,5,12,109,0,0,0,12,0,0,155,73,0,78,9,0,11,18,20,147,0,0,83,18,521,22,36,22,0,277,0,116,39,0,161,537,114,209,6,0,0,0,49,157,0,310,0,42,7,0,0,0,16,119,785,24,23,63,0,0,2888,45,4,59,37,499,3,0,0,14,0,0,0,136,0,0,0,0,35,90,28,69,329,161,0,129,10,151,204,0,0,40,0,125,0,184,16,20
150,32,0,32,89,86,29,0,184,0,1,47,0,14,147,1,0,0,471,0,0,0,7,0,0,31,139,31,7,0,0,24,0,50,15,63,0,21,0,0,88,0,0,13,31,12,0,6,0,106,0,0,25,1256,19,46,6,4,291,0,49,0,23,0,489,100,170,6,16,0,0,0,119,0,325,19,21,15,0,9,0,73,60,760,0,0,57,0,0,4466,14,16,41,53,492,0,11,0,1,41,0,310,140,0,20,29,0,26,46,15,59,348,115,3,97,15,73,300,0,0,23,0,133,14,247,16,0
149,27,128,26,76,0,34,0,0,58,0,151,0,0,137,45,14,19,0,37,0,56,0,85,0,33,248,34,9,0,0,44,95,0,0,56,19,25,9,112,101,40,0,9,72,8,0,17,203,40,0,85,23,214,0,0,14,4,250,2,75,37,36,151,531,105,249,14,43,4,24,72,134,13,364,8,18,24,0,7,0,12,0,817,0,0,49,0,0,2188,42,6,21,0,533,2,0,0,0,0,0,353,92,6,48,23,0,0,28,18,67,467,172,11,117,11,0,311,0,12,0,0,79,0,226,0,5
130,0,152,52,99,226,57,0,0,0,3,0,30,18,0,1,14,8,395,0,194,0,7,88,62,0,187,19,35,63,6,15,0,46,0,94,0,0,0,128,202,61,54,15,47,14,19,11,118,25,0,32,23,1,0,37,13,0,239,0,96,37,36,0,549,147,171,0,31,0,33,58,149,6,337,23,42,0,27,21,0,0,77,0,24,0,61,0,18,9111,8,15,43,62,499,0,6,34,9,0,0,373,89,12,35,10,0,10,48,18,0,362,102,0,0,17,103,217,22,3,8,0,136,0,238,21,1
215,25,153,0,96,137,39,64,0,7,0,0,21,0,133,5,0,0,0,0,0,32,0,84,15,34,181,31,0,0,4,0,187,57,0,0,5,0,7,111,164,0,69,13,95,13,6,14,165,35,0,54,26,540,13,0,0,20,270,11,62,38,17,128,523,131,156,3,47,0,24,0,62,0,275,20,31,0,0,7,32,0,143,633,11,0,0,90,7,6821,33,33,34,0,512,0,28,0,0,0,357,418,143,3,39,42,23,0,66,0,77,397,128,22,141,18,59,219,197,8,0,48,0,0,220,0,1
235,51,208,0,77,304,0,55,179,17,3,0,27,0,163,3,34,70,331,20,0,64,17,84,0,0,197,0,0,73,0,31,145,83,37,13,5,3,7,177,189,0,65,11,60,0,1,10,0,27,3,0,43,778,52,8,0,21,364,38,52,48,41,0,601,108,205,0,49,7,23,40,206,9,319,0,25,0,17,0,0,0,99,0,32,11,49,59,11,1902,0,16,59,43,534,0,23,0,9,0,288,0,120,0,55,0,55,67,0,0,0,325,87,0,86,0,70,254,0,9,39,79,121,16,277,6,9
231,18,0,49,74,259,35,37,164,21,12,0,45,19,142,0,98,7,421,0,0,0,0,75,9,0,193,36,0,53,1,28,0,137,8,49,0,0,13,181,159,0,101,0,0,5,4,26,96,55,9,47,17,489,44,65,16,35,307,91,63,35,48,0,692,0,183,22,7,15,11,0,0,1,301,13,30,17,38,20,12,0,0,732,16,9,77,0,9,884,0,26,36,53,492,10,6,0,0,0,273,342,151,4,34,28,45,0,0,32,98,458,0,0,0,0,0,247,0,1,0,43,76,26,260,0,14
166,17,0,26,102,0,59,122,175,4,1,17,0,0,114,0,48,0,280,0,0,35,4,56,26,0,188,32,18,25,7,14,0,18,0,39,12,0,7,143,149,48,62,18,0,14,0,11,130,77,2,79,0,47,0,30,5,4,271,0,0,0,26,0,467,124,204,0,0,0,25,0,189,4,347,16,34,0,14,0,0,2,67,727,10,0,63,0,18,7889,31,8,40,8,484,8,0,0,0,0,0,0,165,4,29,0,39,0,0,13,76,495,137,1,0,18,118,218,2,0,0,44,85,7,0,2,9
287,44,175,70,0,0,56,0,189,0,15,0,13,11,174,7,55,39,445,30,0,53,5,131,85,34,308,81,22,43,4,54,127,0,25,66,24,23,39,237,134,24,99,0,25,0,8,20,132,0,2,21,29,800,0,48,5,45,339,0,91,75,34,187,408,84,177,0,63,26,14,0,135,36,340,0,33,33,38,30,0,0,0,865,33,47,77,129,8,25,7,12,36,66,602,26,0,0,0,43,0,365,104,0,69,61,54,0,69,58,134,448,241,25,0,0,0,348,0,49,47,62,83,43,280,4,15
188,15,0,31,71,106,35,0,144,0,5,24,0,0,119,1,35,0,296,26,182,23,0,78,6,0,242,0,0,42,1,0,0,147,16,0,0,0,12,120,110,0,62,0,0,0,3,9,0,100,10,0,14,3584,0,22,3,15,304,73,105,56,46,0,643,0,149,0,0,4,0,108,125,8,337,0,18,0,17,12,40,0,127,925,48,19,55,0,0,982,0,20,37,0,439,0,0,0,0,0,281,0,145,0,26,0,31,0,0,28,90,347,156,3,0,0,57,0,0,0,36,0,67,11,259,0,10
151,56,0,51,78,138,18,0,115,13,0,0,0,12,184,0,0,0,647,14,0,0,6,0,38,0,274,29,0,30,4,26,156,56,0,0,0,0,11,125,104,28,103,0,0,0,0,0,0,55,0,34,14,51,41,45,14,6,251,30,0,39,16,169,549,139,187,13,16,11,11,79,116,0,344,6,47,19,23,0,15,0,209,738,0,0,33,0,0,2547,0,17,45,11,521,0,0,0,1,21,278,0,111,0,43,0,30,26,0,16,73,369,162,0,158,11,78,0,0,13,0,47,78,47,239,2,7
193,0,0,49,89,293,50,81,125,26,4,0,0,11,96,4,0,0,520,0,271,101,0,109,0,0,185,72,8,73,10,0,180,0,15,56,0,0,22,0,0,61,64,15,45,4,23,0,123,0,6,0,14,495,0,34,17,12,259,0,72,54,67,184,401,86,0,0,49,16,0,60,0,0,361,15,42,33,22,17,0,0,91,701,0,14,53,0,0,5476,0,20,45,27,456,0,0,0,0,8,167,263,131,0,30,35,88,23,0,31,0,443,0,9,0,14,144,0,0,2,30,38,84,7,254,0,1
120,38,64,40,75,190,31,12,0,32,0,38,1,0,157,0,0,37,441,7,0,0,0,55,13,0,267,0,16,44,0,16,109,87,6,0,0,16,13,153,119,32,0,10,33,0,5,18,0,89,6,37,26,2945,41,31,0,0,298,28,85,69,38,152,552,0,159,0,0,14,8,0,0,20,286,0,44,0,0,0,0,3,98,735,41,0,55,63,0,1520,0,13,54,62,473,0,0,11,2,0,299,270,154,12,41,19,11,41,0,17,105,387,152,8,0,0,142,0,1,18,0,59,68,0,211,0,4
171,16,0,38,90,271,38,118,114,41,2,0,43,28,123,0,45,0,339,6,0,100,2,95,0,0,203,43,2,44,3,0,0,0,27,35,0,38,22,163,169,0,84,13,86,14,6,63,124,52,1,44,44,934,43,18,10,11,313,0,140,53,102,0,464,97,178,0,63,16,24,0,130,11,282,17,34,0,22,29,10,8,85,614,30,18,52,0,13,3821,18,0,46,45,474,19,0,70,0,0,0,0,184,5,79,29,87,11,0,16,75,439,154,1,0,18,100,218,0,7,26,0,74,9,262,3,10
160,0,0,22,89,0,27,42,152,25,0,0,0,0,0,0,11,30,476,10,124,56,0,0,6,0,208,0,4,37,2,29,132,89,11,0,6,33,12,121,0,0,0,9,51,12,0,22,143,57,0,0,12,63,32,11,0,5,269,36,0,44,68,145,563,0,167,0,33,0,0,0,0,34,359,15,39,5,0,0,0,0,97,718,0,0,34,145,0,4584,0,19,53,62,524,0,4,0,0,20,0,0,135,2,41,0,54,0,0,10,104,432,173,48,111,11,86,456,0,17,0,0,48,0,222,1,5
0,29,0,55,72,0,39,0,192,0,0,0,0,6,124,0,0,21,463,7,0,43,0,0,0,23,284,19,0,39,0,0,0,81,26,0,14,0,20,113,95,0,56,12,0,7,0,8,116,0,0,0,21,395,0,20,0,0,323,55,0,63,0,157,664,0,178,0,40,0,0,0,60,14,282,0,30,8,31,8,15,0,0,797,0,0,40,86,0,1752,0,10,41,21,476,18,0,0,0,18,0,425,106,0,53,14,65,0,67,16,83,419,0,45,0,0,54,233,0,2,34,34,64,35,296,0,4
0,28,183,0,94,0,27,0,151,11,0,15,11,13,147,3,0,0,399,0,0,0,0,87,39,0,228,0,5,20,0,34,135,94,0,45,10,33,10,126,126,81,54,14,0,8,2,16,0,87,5,78,0,1964,39,0,0,0,276,44,21,55,50,174,586,0,224,27,0,0,2,38,93,0,362,12,0,0,34,24,28,2,64,0,0,10,62,0,0,5034,9,7,0,0,544,7,0,49,0,0,0,0,165,13,39,0,71,0,0,22,0,393,0,1,0,17,0,298,64,12,46,60,82,14,226,0,17
163,55,130,66,82,0,38,44,0,0,22,0,22,26,182,0,53,0,301,5,206,117,9,120,34,36,175,0,0,89,7,25,0,64,19,0,27,16,25,0,124,0,0,11,33,7,24,0,0,60,0,0,53,262,36,12,0,13,320,0,108,45,39,120,490,110,194,12,86,0,18,132,154,9,412,6,54,27,23,24,24,5,90,0,25,14,62,90,7,1974,27,13,74,140,506,0,11,16,3,41,0,275,164,0,92,54,53,22,0,23,139,423,135,3,165,9,153,0,0,0,42,47,93,12,271,9,4
161,0,260,34,96,122,72,49,132,14,0,0,38,26,103,1,27,42,409,16,133,0,9,0,19,43,232,43,7,35,13,62,166,0,10,0,12,17,4,0,220,83,52,16,42,13,0,46,140,80,0,0,23,280,35,16,16,5,367,0,49,50,48,0,0,126,0,0,40,24,27,26,87,21,254,16,53,0,9,20,0,10,67,0,40,0,42,67,14,7526,54,25,63,15,530,19,58,33,0,29,0,348,148,0,33,0,46,26,113,0,66,352,81,47,129,20,92,177,0,1,21,65,64,0,308,1,0
206,40,281,65,66,173,49,23,173,49,12,0,25,33,150,3,94,0,437,14,167,104,16,51,3,0,260,54,17,54,3,0,93,0,18,17,29,16,22,159,173,0,60,0,80,0,0,8,154,52,1,123,28,1708,40,20,13,25,309,0,0,69,46,147,485,0,188,22,81,17,39,78,102,11,350,0,37,14,34,51,57,0,150,0,12,0,72,107,23,972,17,0,66,63,460,0,0,25,1,52,239,255,118,4,33,29,28,67,0,46,92,436,0,9,0,0,179,279,0,15,28,55,113,29,269,12,8
122,30,0,0,93,284,53,18,198,6,0,27,0,6,144,0,21,75,379,0,217,36,0,92,0,0,199,0,0,25,1,21,139,0,0,68,8,22,15,0,69,22,77,16,0,12,17,43,163,97,3,60,6,640,0,9,15,0,269,0,0,50,0,153,421,77,234,7,36,0,0,30,181,11,281,22,27,0,0,0,9,92,104,0,9,11,0,61,0,6830,15,9,0,42,568,0,2,59,0,0,280,220,151,3,40,0,37,0,0,0,0,413,0,6,0,15,62,0,6,0,26,0,83,0,178,0,5
